stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,home1,home2,home3,territory1,territory2,base1,base2,base3,colony8,colony1,colony2,colony3,colony4,colony5,colony6,colony7
PRK,731,1962,250000,380,1050,11514,11142,715,0.005248207,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1963,280000,352,1022,12291,11418,749,0.004855154,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1964,300000,362,1132,13147,11716,792,0.004877034,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1965,350000,378,1230,16466,12061,859,0.005264456,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1966,350000,383,1300,17832,12457,919,0.005023352,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1967,470000,383,1450,19549,12889,988,0.005078873,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1968,610000,410,1750,22540,13345,1063,0.005350734,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1969,615000,410,2000,24379,13808,1151,0.005327581,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1970,700000,438,2200,26522,14263,1261,0.005567781,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1971,762646,450,2400,40169,14706,1380,0.006017635,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1972,523333,460,2500,33389,15140,1515,0.005683119,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1973,608292,470,2630,36408,15556,1655,0.005745298,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1974,759512,470,2700,37865,15945,1802,0.005693348,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1975,879268,470,5200,39904,16301,1969,0.006487439,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1976,1003962,500,5300,41130,16621,2133,0.006705581,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1977,1033658,520,5400,42798,16907,2292,0.006903101,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1978,1143902,632,5500,45780,17168,2457,0.007516605,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1979,1250244,692,5700,46603,17418,2624,0.007850301,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1980,1416585,700,5800,48300,17666,2792,0.007996477,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1981,1681008,768,5500,48699,17916,2980,0.008332682,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1982,1775987,782,5800,50118,18168,3185,0.008654914,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1983,1915982,784,6100,53643,18423,3401,0.008788479,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1984,5200000,784,6500,57923,18681,3622,0.009335252,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1985,4196000,784,6500,62130,18942,3863,0.009200532,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1986,3870000,838,6500,66698,19207,5309,0.009573625,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1987,4220000,838,6700,72863,19479,6755,0.009844123,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1988,4620000,842,6800,83019,19760,6880,0.009870781,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1989,4200000,1040,7300,86864,20054,7008,0.011266199,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1990,5230000,1200,8000,50278,20363,7142,0.011958853,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1991,5450000,1200,8000,47955,20687,7279,0.012862878,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1992,5500000,1200,8100,41946,21025,7518,0.013332661,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1993,5300000,1100,8100,38445,21375,7640,0.012805459,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1994,5660000,1100,1600,35343,21734,7764,0.011370932,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1995,5232000,1100,600,33109,22097,7857,0.011056685,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1996,5559000,1100,600,28788,22466,7951,0.011216024,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1997,2273000,1100,600,27436,22837,8047,0.010606958,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1998,2086000,1000,300,24904,23348,8143,0.009949314,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,1999,2100000,1000,300,27412,23702,8241,0.009918569,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2000,2091000,1055,300,29306,24039,8337,0.010300904,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2001,2049000,1082,300,30417,23149,8433,0.010979373,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2002,-9,1082,300,29181,23248,4684,0.012349885,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2003,-9,1082,300,29910,23449,4688,0.012368171,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2004,-9,1094,300,30621,23639,4691,0.012527184,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2005,-9,1106,300,32033,23813,4695,0.012698068,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2006,-9,1106,300,32520,23970,4698,0.01274643,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2007,-9,1106,300,27414,24112,4702,0.012762025,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2008,-9,1106,300,30271,24244,4706,0.012594332,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2009,-9,1106,250,23107,24372,4710,0.012298073,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2010,-9,1106,250,21799,24501,4714,0.012109971,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2011,-9,1190,250,16097,24631,4718,0.013113822,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2012,-9,1190,1280,16781,24763,4722,0.013205875,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2013,-9,1190,1250,12544,24986,4802,0.013185652,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2014,-9,1190,1250,13819,25116,4823,0.013160219,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2015,-9,1190,1250,11047,25244,4844,0.013282065,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
PRK,731,2016,-9,1190,1250,12441,25369,4865,0.013444724,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1949,12245,69,8,1147,20200,2976,0.004372084,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1950,32000,109,4,631,20357,3127,0.004736309,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1951,39048,196,1,874,20227,3285,0.005368838,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1952,47860,335,1,998,20289,3452,0.006163128,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1953,82544,504,1,1417,20523,3687,0.007585796,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1954,58797,630,1,1534,20908,3932,0.008465801,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1955,80684,730,11,1996,21424,4215,0.009259685,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1956,79738,650,12,2298,22042,4469,0.008868786,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1957,111330,650,17,2523,22677,4741,0.009092715,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1958,109371,650,20,2701,23330,5066,0.009291114,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1959,111332,650,38,3346,24003,5412,0.009395924,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1960,98612,650,50,3852,25012,5805,0.009339569,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1961,99503,570,66,4508,25766,6248,0.008904434,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1962,132973,570,149,12832,26513,6697,0.009108278,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1963,100081,627,160,13640,27262,6766,0.009219183,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1964,128760,600,129,15329,27984,6835,0.008884503,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1965,111990,604,185,16896,28705,6904,0.00906711,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1966,148270,572,224,17720,29436,6973,0.008401998,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1967,176991,612,300,18635,30131,7052,0.008532792,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1968,226122,620,372,17853,30838,7905,0.008585577,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1969,273553,620,374,21397,31544,8757,0.008737988,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1970,270976,645,481,26796,32241,9610,0.009055845,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1971,318782,638,472,29606,32883,11294,0.009400484,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1972,313056,635,585,31382,33505,13189,0.009653281,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1973,429303,634,1157,37966,34103,14033,0.009951251,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1974,491971,634,1935,39087,34692,14924,0.01001608,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1975,578512,630,2030,42117,35281,15868,0.01023161,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1976,876033,610,2725,47777,35849,16842,0.010540362,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1977,1470743,600,2764,52638,36412,17853,0.01087225,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1978,1913223,600,3180,56306,36969,18889,0.011054131,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1979,2721074,638,5256,63143,37534,19933,0.012024236,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1980,3308760,600,14447,65386,38124,19579,0.013877591,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1981,4285002,606,15801,66672,38723,22060,0.014719415,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1982,4350065,601,16566,67791,39326,23155,0.015247489,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1983,4406876,602,16356,74848,39910,24266,0.015201225,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1984,4494500,602,17833,84861,40406,25398,0.015329235,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1985,4550000,600,18650,89900,40806,25291,0.015412544,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1986,5110000,604,18793,91728,41214,26372,0.015528927,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1987,6970000,604,19481,96839,41622,27307,0.015876692,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1988,8510000,626,21318,111459,42031,28241,0.016507765,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1989,9886000,647,23705,118723,42449,29176,0.01789541,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1990,10620000,650,24459,122663,42869,30100,0.017858533,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1991,10800000,750,27864,139514,43296,30879,0.020596556,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1992,11400000,750,29557,159608,43748,31659,0.021958981,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1993,11930000,750,33026,176223,44195,32438,0.023076082,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1994,12764000,750,33745,181846,44642,33218,0.023170836,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1995,14179000,750,36772,201578,45093,33997,0.023970857,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1996,16172000,670,38903,229092,45545,32668,0.02422609,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1997,15334000,670,42554,272704,45991,31339,0.02463026,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1998,10461000,670,39896,258641,46109,30010,0.023065768,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,1999,12088000,665,41042,280281,46480,28681,0.023389155,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2000,12749000,683,43107,306555,46844,27352,0.023389466,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2001,11165000,683,43852,309064,47354,26023,0.023278184,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2002,13081000,686,45390,301256,46394,30826,0.024154447,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2003,14632000,686,46310,304767,46592,31029,0.023511326,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2004,16354000,687,47521,327037,46801,31848,0.02316352,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2005,21504000,688,47820,335392,47033,32094,0.023448244,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2006,24645000,688,48455,346613,47291,32252,0.023186637,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2007,26588000,687,51517,362668,47573,32362,0.02306083,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2008,24182000,687,53625,373837,47868,32475,0.022562871,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2009,22439000,687,48572,371336,48165,32591,0.022003517,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2010,25069000,687,58914,409028,48454,32711,0.022480929,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2011,28335000,655,68519,437864,48733,32833,0.023287585,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2012,29256000,655,69073,444461,49003,32959,0.023138775,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2013,31846000,655,66061,446653,50169,33709,0.02271047,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2014,34438000,655,71543,448493,50386,33871,0.023300335,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2015,33460000,655,69670,458773,50594,34036,0.023469642,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
ROK,732,2016,33778000,628,68576,474449,50792,34203,0.023262169,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1860,-9,12,0,0,32538,1757,0.025134634,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1861,-9,12,0,0,32721,1788,0.024335522,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1862,-9,12,0,0,32905,1819,0.024829453,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1863,-9,0,0,0,33091,1850,0.024258133,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1864,-9,0,0,0,33277,1884,0.024220012,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1865,-9,0,0,0,33464,1922,0.024183542,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1866,-9,0,0,0,33653,1954,0.024379507,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1867,-9,0,0,0,33842,1986,0.023846688,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1868,907,0,0,4,34033,2019,0.020813718,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1869,568,6,0,7,34225,2042,0.020484475,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1870,320,6,0,6,34417,2065,0.019930879,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1871,661,17,0,10,34611,2089,0.020237276,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1872,1853,20,0,13,34806,2113,0.021996623,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1873,1889,40,0,16,34985,2135,0.022360319,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1874,2283,41,3,223,35154,2156,0.022736132,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1875,1957,41,2,593,35316,2177,0.022255471,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1876,1611,37,4,577,35555,2200,0.021073263,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1877,1431,38,4,531,35870,2221,0.020594073,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1878,1423,43,4,768,36166,2242,0.020470809,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1879,1670,44,6,964,36464,2261,0.021155048,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1880,1786,45,6,978,36649,2283,0.021029178,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1881,1728,46,6,999,36965,2304,0.020603798,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1882,1809,47,6,1051,37259,2323,0.020451738,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1883,2046,48,5,1136,37569,2341,0.020879477,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1884,2120,48,4,1233,37962,2363,0.020648859,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1885,1873,52,2,1394,38313,2381,0.020382581,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1886,3109,56,5,1505,38541,2401,0.021500869,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1887,3271,62,13,1861,38703,2422,0.021494383,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1888,3238,62,14,2169,39029,2439,0.020884184,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1889,3529,69,16,2576,39473,2453,0.021366529,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1890,3905,71,19,2830,39902,2469,0.021399876,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1891,3576,89,13,3387,40251,2481,0.021730566,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1892,2496,79,17,3355,40508,2498,0.020431461,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1893,2351,71,17,3577,40860,2515,0.019762313,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1894,13167,83,24,4599,41142,2538,0.028258443,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1895,11743,207,24,5074,41557,2637,0.031202998,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1896,7398,103,25,5362,41992,2741,0.024673413,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1897,11054,132,25,5582,42400,3095,0.027722646,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1898,11243,156,21,7105,42886,3498,0.028357763,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1899,11421,147,20,7118,43404,3671,0.028255161,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1900,13311,182,1,8010,43847,3856,0.028886409,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1901,10236,206,6,9593,44359,4051,0.028882319,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1902,8577,209,31,10351,44964,4255,0.028664902,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1903,15092,214,40,10718,45546,4470,0.032300659,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1904,67273,218,60,12003,46135,4648,0.054540616,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1905,73031,250,71,12397,46620,4833,0.048521567,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1906,37842,266,69,13603,47038,5026,0.041859712,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1907,21466,262,91,14563,47416,5307,0.036371049,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1908,21338,273,99,15631,47965,5537,0.036674727,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1909,17721,273,103,15913,48554,5722,0.034346934,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1910,18516,283,168,16678,49184,5898,0.035019185,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1911,20546,274,192,18582,49852,6173,0.035104152,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1912,19961,275,220,20707,50577,6347,0.035047095,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1913,19189,296,255,22701,51305,6500,0.033597723,2,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1914,108347,300,283,24190,52039,6678,0.031595059,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1915,107515,650,343,22168,52752,6838,0.026755644,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1916,121129,650,371,24522,53496,6997,0.027113616,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1917,175068,660,773,28160,54134,7175,0.02843399,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1918,298716,660,813,29907,54739,7340,0.02928555,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1919,435629,306,814,33206,55033,7520,0.03476733,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1920,449471,306,841,31317,55936,7734,0.040832121,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1921,404130,306,865,28323,56666,7954,0.042482223,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1922,334655,306,938,30457,57390,8111,0.040866718,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1923,258175,306,989,32325,58119,8257,0.039694659,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1924,204128,306,1127,34193,58876,8394,0.042133622,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1925,181598,306,1336,35578,59737,8561,0.03970005,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1926,203489,302,1548,36028,60741,8741,0.040671602,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1927,233185,274,1728,39288,61659,9230,0.040210638,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1928,240349,285,1906,40968,62595,9748,0.039698362,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1929,228010,296,2294,42324,63461,10294,0.03968256,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1930,218639,293,2289,39844,64450,10871,0.03988234,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1931,222176,292,1883,37235,65457,11481,0.041142285,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1932,199238,370,2398,37878,66434,12493,0.048889223,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1933,220162,371,3198,42393,67432,13594,0.049184583,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1934,277949,399,3844,47521,68309,14793,0.049332455,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1935,295113,410,4704,50666,69254,16098,0.046827927,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1936,279785,416,5223,49942,70114,17518,0.046316784,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1937,942416,393,5801,53902,70630,19062,0.053411301,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1938,1699210,370,6472,56939,71013,19943,0.059080541,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1939,1699970,957,6696,60216,71380,20540,0.059057426,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1940,1863181,957,6856,66212,71933,20980,0.050717685,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1941,2929917,3075,6844,66842,72218,21290,0.066631123,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1942,4414273,3075,7044,64275,72880,21480,0.061442513,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
JPN,740,1943,6989871,3075,7820,66476,73903,21656,0.060228042,2,NA,,4,,,,,NA,NA,NA,NA,NA,NA,NA,NA
